Matrix 1 (./sample_input_for_students/easy_sample_01_1.txt):
851 612 -524
851 604 -741
851 1561 -860
851 1682 164
851 1141 -579
851 458 474
851 229 -996
851 1398 467
851 796 -797
851 2317 -1014
851 735 765
851 118 -883
851 286 -817
851 1015 -947
851 1941 214
851 336 -740
851 928 -710
851 2738 333
851 438 428
851 3082 -628
851 3081 -555
851 1117 -856
851 637 -579
851 1134 620
851 554 855
851 1095 -750
851 1239 -727
851 1073 -676
851 1448 -723
851 1890 -1020
851 2675 -716
852 318 -682
852 200 500
852 1997 -842
852 2437 -51
852 2221 285
852 2452 -544
852 729 -727
852 839 -745
852 933 -949
852 460 -627
852 1694 -780
852 499 -664
852 1288 -755
852 1199 613
852 1433 -449
852 1489 -782
852 449 -863
852 1108 -561
852 904 -933
852 804 -872
852 1190 -933
852 308 -561
852 785 -952
852 795 -516
852 793 -896
852 311 -642
852 527 -648
852 355 -591
852 1369 -571
853 1521 713
853 574 -953
853 1090 49
853 603 -532
853 1642 -713
853 1460 529
853 1309 -755
853 1334 -720
853 446 732
853 1461 -981
853 599 -886
853 1300 -883
853 78 -66
853 865 752
853 863 -167
853 2047 -753
853 427 -783
853 2496 -749
853 66 -924
853 269 -280
853 1438 -886
853 1149 770
853 1527 -133
853 510 -673
853 914 653
853 2917 542
853 911 -642
853 1213 -642
853 1329 -876
853 1914 -562
853 1407 -899
854 3152 -565
854 394 -613
854 731 -536
854 1301 -644
854 390 -418
854 210 -866
854 734 -650
854 238 -407
854 1019 518
854 1546 -827
854 2119 -1005
854 1116 -678
854 360 -878
854 2024 -734
854 2152 -162
854 103 -782
854 732 -2
855 1102 570
855 2328 626
855 877 5
855 31 474
855 964 -466
855 2055 125
855 604 -913
855 1066 -857
855 1163 -4
855 1230 -768
855 152 -964
855 1020 -741
855 971 -761
855 1721 -326
855 1558 -419
855 498 -103
855 831 -852
855 165 -734
855 282 939
855 925 611
855 408 -765
855 2967 578
855 1267 -806
855 1028 -888
855 2472 -818
855 454 -784
855 1346 -234
855 1764 219
855 510 842
855 1614 772
855 1103 -332
855 1171 86
855 1093 604
855 1388 -652
855 1977 -929
855 437 -692
855 227 -779
855 1032 -802
855 2594 -413
855 1257 -390
855 1081 -960
855 1387 -142
855 1290 28
855 626 -703
855 73 -591
855 231 -889
855 41 -1016
855 1827 -752
855 1000 -940
855 2436 -868
855 1075 678
855 396 -576
855 1582 -424
855 718 -314
855 719 -630
855 2019 222
855 450 11
855 318 572
855 2298 -592
855 1016 -610
855 665 -740
855 184 -274
855 670 -21
855 2916 -898
855 3077 21
855 2739 -45
855 447 -287
855 2248 -627
855 336 -611
855 222 -989
855 1493 231
855 1251 157
855 2409 -969
855 969 -319
855 1429 224
855 777 -1001
855 2252 -362
855 753 698
855 449 -649
855 1198 -528
855 960 -906
855 2080 -654
855 266 -860
855 1179 -726
856 224 -602
856 549 416
856 2841 -981
856 213 -535
856 1174 -62
856 3045 -942
856 1266 -720
856 735 -738
856 630 -633
856 493 -1003
856 1050 -764
856 651 20
856 62 -889
856 697 527
856 341 -706
856 870 -883
856 535 -655
856 2557 801
856 855 -846
856 616 -699
856 1341 -398
856 2931 -503
856 676 -275
856 816 -606
856 1355 250
856 1160 405
856 328 -526
856 393 -738
856 750 -801
856 1166 -755
856 448 624
856 881 187
856 913 -1003
856 1147 -843
856 1768 -866
856 6 2
856 166 -766
856 537 -777
856 2818 905
856 1279 -735
856 1573 -1009
856 577 195
856 1909 100
856 531 -70
856 1839 178
856 1490 -637
856 2290 62
856 800 -701
856 2789 -936
856 889 -990
856 2986 -938
856 1064 833
856 2010 -625
856 1664 650
856 1143 -761
856 1084 -624
856 2612 865
856 2892 -807
856 2452 -972
856 111 -585
856 4 -946
856 748 -5
856 2241 42
856 1676 639
856 2646 -570
856 178 28
856 2058 748
856 203 -77
856 887 950
856 2927 463
856 905 477
856 728 -849
856 1071 -1002
856 3041 386
856 1462 10
856 3080 -860
856 1025 -863
856 1370 -758
856 830 -19
856 1148 -964
856 2652 -541
856 2754 -1004
856 1040 532
856 87 -478
856 61 -882
856 1802 -332
856 802 -600
856 114 123
856 979 604
856 2022 462
856 661 -906
856 944 641
856 1175 -816
856 2950 -836
856 826 -43
856 1328 290
856 217 378
856 1880 -658
856 1193 -809
856 16 -658
856 1402 -939
857 3056 -780
857 1496 908
857 459 -529
857 1663 -662
857 1229 499
857 1468 -765
857 558 -697
857 42 -773
857 285 -874
857 2582 -683
857 1026 -502
857 445 -978
857 1979 977
857 1893 488
857 451 -964
857 3052 -942
857 1321 901
857 2464 -575
857 1513 -675
858 1437 -836
858 72 -930
858 2529 -513
858 393 794
858 62 324
858 739 -938
858 623 -566
858 45 -697
858 982 -678
858 1941 -742
858 899 -956
858 53 -811
858 659 597
858 558 -700
858 522 -922
858 591 -779
858 184 -663
858 1346 -414
858 2520 -271
858 1413 -924
858 514 978
858 255 -877
858 823 788
858 288 -983
858 512 16
858 1049 -725
858 3045 -884
858 741 -238
858 199 -1013
858 1521 -212
858 1420 -872
858 812 -624
858 1098 -801
858 2485 -569
858 2652 -969
858 273 -643
858 196 -160
858 1004 259
858 684 -871
858 1414 668
858 2083 -800
858 664 888
858 883 -587
858 318 -817
858 676 -322
858 183 -729
858 1871 -57
858 454 -393
858 1701 -578
858 231 -875
858 1539 -529
858 634 -764
858 481 610
858 2084 -982
858 2897 -696
858 441 -563
858 408 -740
858 467 742
858 2949 375
858 1411 -720
858 1272 -848
858 1069 -680
858 977 -601
858 485 -787
858 299 -828
858 1393 485
859 251 -828
859 114 -78
859 1725 126
859 512 -699
859 1169 -565
859 3042 -1002
859 1515 412
859 1048 -674
859 834 -217
859 364 598
859 1659 -968
859 1395 -63
859 786 -936
859 194 -164
859 91 -636
859 3129 -892
859 2064 -826
859 227 -734
859 989 -829
859 924 -738
859 33 -703
859 2557 -631
859 2504 -616
859 914 -628
859 1215 958
859 1935 -669
859 1017 -679
859 1313 -529
859 68 -781
859 349 -345
859 2845 -242
859 1916 -830
859 567 -814
859 96 -947
859 1403 -93
859 1480 -681
859 957 -626
859 696 52
859 1529 777
859 797 -954
859 1433 -817
859 623 -624
859 275 -518
859 1248 -458
859 1398 -16
859 1002 -22
859 685 -583
859 602 -921
859 843 81
859 902 -708
859 324 118
859 670 -653
859 37 -736
859 1087 -768
859 1096 -926
859 1103 967
859 1172 -975
859 1282 -694
859 2787 851
859 107 -620
859 58 98
859 511 -895
859 1317 -833
859 1984 -448
859 2010 -838
859 1926 -204
859 173 -812
859 1136 -250
859 2570 -816
859 1162 -942
859 197 -1019
859 299 -975
859 1483 -738
859 1154 560
859 2400 -821
859 1711 -604
859 90 759
859 844 -875
859 1190 -792
859 2683 427
859 1814 -600
859 2154 -370
859 977 -732
859 371 -1019
859 435 -88
859 179 -657
859 677 -577
859 1338 -193
860 1172 -156
860 2850 -622
860 1302 -132
860 205 -424
860 111 578
860 1020 134
860 1501 -789
860 2677 -739
860 2438 -719
860 688 -971
860 699 -601
860 1069 805
860 1149 321
860 1299 535
860 697 -273
860 1052 -835
860 1587 -598
860 1029 -778
860 536 -994
860 66 -668
860 1458 -1009
860 1896 -934
860 292 -555
860 1506 -823
860 1159 557
860 559 -831
860 1359 -712
860 141 439
860 1856 281
860 1343 -900
860 55 527
860 1113 159
860 1188 -956
860 1817 -468
860 916 -565
860 1222 -553
860 1552 -505
860 2828 -1001
860 762 717
860 283 771
860 439 -555
860 1398 493
860 42 -970
860 2810 1017
860 896 -614
860 1357 -656
860 1193 660
860 1435 -632
860 1547 -841
860 3056 -606
860 531 -931
860 1866 -928
860 511 -584
860 90 909
860 1062 -889
860 680 -788
860 3070 -519
860 1371 -692
860 2778 -867
860 12 301
860 3020 -636
860 270 1016
860 800 551
860 2048 -128
860 998 -1008
860 1274 -789
860 1966 -898
860 1843 -907
860 551 -790
860 738 -367
860 1583 -288
860 1093 -887
860 2045 -88
860 849 -920
860 714 -799
860 2633 607
860 1313 357
860 2784 -647
861 1546 -841
861 2222 674
861 1378 -847
861 106 -814
861 168 217
861 1005 -959
861 966 808
861 949 -698
861 2229 880
861 417 -984
861 318 -864
861 1538 -902
861 609 -580
861 341 -801
861 1738 574
861 128 -1015
861 435 1007
861 1171 -681
861 462 -838
861 610 -87
861 2995 -848
861 1579 95
861 2861 -931
861 1134 -651
861 2715 -868
861 1903 442
861 556 -910
861 393 -557
861 1682 -824
861 886 599
861 1935 -778
861 687 -967
861 137 -145
861 2332 -692
861 1554 -586
861 1382 47
861 2106 -603
861 1588 -820
861 1246 -1012
861 1003 -25
861 684 -1006
861 1322 -653
861 795 122
861 11 -521
861 666 -811
861 2366 -454
861 2248 781
861 220 404
861 953 -1007
861 828 321
861 1404 -563
861 767 -744
861 401 -473
861 1502 760
861 1468 0
861 2253 -922
861 879 -642
861 80 -515
861 273 -1021
861 1056 -632
861 2505 284
861 1260 -764
861 1653 -830
862 659 909
862 557 -748
862 559 -892
862 1584 -681
862 1098 -679
862 71 -867
862 1484 -650
862 2514 -910
862 3121 774
862 951 -683
862 134 -867
862 177 -847
862 126 -698
862 1451 -976
862 313 -940
862 499 -777
862 741 -695
862 1184 -683
862 353 -825
862 1583 -534
862 293 76
862 308 150
862 2451 -742
862 949 -845
862 588 284
862 2749 -904
862 420 -661
862 97 -98
862 524 678
862 439 518
862 753 -526
862 215 -875
862 1476 -839
862 247 27
862 1110 -705
862 670 355
862 265 -622
862 1963 509
862 237 645
862 1582 -963
862 1992 -826
862 1892 -648
862 1378 -842
862 78 -1022
862 401 -502
862 1851 -745
862 1216 -613
862 3047 -576
862 1567 -951
862 2081 -1021
862 2937 158
862 3118 -970
862 1077 -776
862 566 -806
862 766 -416
862 3157 416
862 1650 -893
862 1864 -330
862 618 926
862 1399 -577
862 72 -765
862 1334 -822
862 2852 299
862 1031 346
862 580 -908
862 2828 -903
862 157 -237
862 374 -790
862 975 -660
862 359 272
862 449 -851
862 854 -954
862 349 797
862 1552 911
862 657 -536
862 2931 43
862 2221 -610
862 361 629
862 147 200
862 1243 -819
862 996 189
862 2541 185
862 30 -1003
862 649 218
862 661 -337
862 881 -959
862 1138 -801
862 1335 -608
862 96 -926
862 1531 28
862 1801 -939
862 1670 -737
862 568 -1009
863 756 -744
863 602 -566
863 2824 -541
863 2902 622
863 2063 -858
863 1525 -185
863 1074 -986
863 426 950
863 2011 611
863 1505 -916
863 2430 -703
863 1468 -519
863 2689 -874
863 531 -513
863 764 -147
864 23 634
864 866 -955
864 451 -951
864 2106 -907
864 1000 -613
864 10 -880
864 655 -930
864 550 134
864 300 -713
864 1545 127
864 1456 164
864 369 -946
864 570 711
864 835 -831
864 1326 -208
864 1038 -986
864 1519 -785
864 2519 -330
864 1306 -847
864 225 -696
864 1494 -821
864 1194 -750
864 547 -783
864 227 -376
864 1907 -607
864 682 -1014
864 2526 -343
864 1390 -337
864 7 -680
864 1111 -549
864 2500 -157
864 1393 -593
864 317 399
864 218 12
864 2456 -782
864 236 -973
864 1276 720
864 851 -801
864 392 -911
864 629 -857
864 1242 -951
864 1711 -750
864 981 -506
864 585 -695
864 405 -835
864 1145 -536
864 412 -539
864 290 -887
864 792 -616
864 592 524
864 2172 285
864 2452 -860
864 1993 478
864 273 -877
865 230 -514
865 422 899
865 124 -540
865 1482 -900
865 1161 -890
865 2508 -1017
865 913 -806
865 459 -784
865 637 -976
865 931 -254
865 514 -833
865 1228 992
865 769 -378
865 2527 853
865 335 -327
865 1098 120
865 2916 481
865 1247 -978
865 601 201
865 965 171
865 686 -825
865 375 -720
865 1060 -639
865 994 -611
865 1392 -386
865 915 -839
865 764 555
865 2330 -140
865 2253 430
865 2564 -872
865 1471 -534
865 1610 -997
865 244 -268
865 64 -529
865 1215 -769
865 120 401
865 636 -277
865 60 801
865 2188 771
865 2419 -894
865 1154 -940
865 2002 -875
865 1509 -643
865 187 -612
865 824 -914
865 858 -906
865 1661 -734
865 1156 -778
865 919 22
865 391 124
865 265 828
865 974 -847
865 776 -517
865 624 -875
865 240 31
865 583 -74
865 935 -113
865 1103 -586
865 1507 789
865 750 -753
865 1282 -835
865 1351 -847
865 600 832
865 2254 -97
865 517 -927
865 1963 -956
865 491 654
865 211 -763
865 1644 -580
865 1516 -630
865 948 678
865 1198 -842
865 1017 -898
865 1437 -902
865 1102 579
865 3173 -743
865 1361 -760
865 785 -973
865 999 -606
865 241 439
865 223 -623
865 2732 -222
865 235 512
865 1182 -1009
865 267 -827
865 1029 -982
865 1490 981
865 2811 71
865 844 -850
866 1468 -250
866 1144 -820
866 754 -621
866 1265 -537
866 889 846
866 285 -973
866 1241 -952
866 2456 -728
866 1312 -251
866 1073 -679
866 2619 -845
866 2833 -857
866 2054 -836
866 637 -699
866 1707 882
866 2431 -651
866 351 -746
866 601 -789
866 184 -924
866 2557 -574
866 856 -667
866 2346 -34
866 1391 -855
866 1324 -597
866 1308 -989
866 503 -836
866 2195 -992
866 523 -702
866 843 -724
866 1161 -990
866 2744 -538
866 725 47
866 1078 914
866 19 -885
866 2492 -130
866 237 -991
866 1564 -845
866 3095 14
866 1176 -733
866 432 943
866 588 824
866 198 -872
866 1235 99
866 1532 -623
866 148 -539
866 266 -747
866 1102 877
866 462 -827
866 1956 -873
866 46 -993
866 565 -745
866 808 -719
866 735 -783
866 1320 -852
866 1171 672
866 1486 613
866 47 -768
866 421 -548
866 374 -759
866 451 -731
866 403 -518
866 1079 33
866 1798 -829
866 1067 -1008
866 551 -674
866 2271 488
866 418 -1007
866 1722 -934
866 1559 -1001
866 203 -171
866 738 -691
866 2230 -565
866 2042 -837
866 1452 -928
866 940 634
866 299 747
866 417 -320
866 179 -911
866 107 953
866 375 -527
866 1434 -607
866 13 -629
866 248 192
866 884 -297
866 1576 -803
866 227 -970
866 1085 -843
866 1385 807
866 948 55
866 396 429
866 2127 -29
866 903 -953
866 978 -705
866 1165 -725
866 2370 -958
866 362 -736
866 1835 -855
866 1738 -568
866 1925 -841
866 2566 739
866 307 -777
866 1011 -707
866 1135 -560
866 1003 88
866 1457 -638
866 1209 -985
866 495 -553
866 828 -1017
866 491 -36
866 1784 -512
866 295 -808
866 1436 -797
866 990 168
866 1105 -490
866 253 -736
866 937 940
866 662 960
866 308 -337
866 259 -10
866 260 -832
866 1130 -75
866 1291 -917
866 1623 -892
866 776 -649
866 1809 -373
866 923 -854
866 913 -534
866 2340 -671
866 1115 -623
866 2890 -514
866 2104 154
866 908 -789
866 2970 -878
866 1101 979
866 1409 -557
866 340 -646
866 2582 936
866 2186 -765
866 17 17
866 1602 -777
866 415 -316
866 1567 -36
866 274 -850
866 2049 -659
866 1041 -925
866 626 656
866 1191 -618
866 1229 895
866 1224 -877
866 1310 519
866 2039 1003
866 879 451
866 2580 -552
866 1459 311
866 640 824
866 1721 301
866 402 -961
866 1016 -657
866 592 -828
866 1090 849
866 1536 -742
866 3039 816
866 43 -628
866 449 -815
866 141 -533
866 2367 526
866 1367 464
866 2437 -897
866 1372 -453
866 458 -210
866 1517 -383
866 1549 776
866 1428 -909
866 166 -794
866 1411 -703
866 1600 -873
866 701 -858
866 1450 889
866 1571 -899
866 2428 685
866 1513 -516
866 2224 -178
866 2947 -859
866 547 -894
866 2458 -494
866 361 -727
866 1089 154
867 959 -778
867 1366 -863
867 1141 -684
867 2800 -441
867 1321 498
867 547 -951
867 45 -915
867 921 -677
867 2202 784
867 935 -917
867 266 263
867 239 -1014
867 1166 -905
867 1509 -698
867 1394 -559
867 982 648
867 975 398
867 826 511
867 281 -638
867 390 -980
867 1758 -280
867 653 452
867 1039 -423
867 901 -540
867 958 18
867 1598 -116
867 387 -723
867 2051 70
867 152 -596
867 1495 -923
867 953 -711
867 104 -724
867 1512 -943
867 2158 -442
867 3077 -637
867 1999 -987
867 1084 -695
867 1873 625
867 2346 -865
867 1514 -628
867 613 -822
867 1818 509
867 2014 110
867 110 -662
867 2690 675
867 823 -526
867 222 -400
867 208 204
867 777 659
867 2319 -947
867 96 -644
867 1114 -549
867 1340 -637
868 2557 -119
868 1803 557
868 1007 -703
868 878 -290
868 1306 -715
868 906 -827
868 1329 170
868 1526 439
868 1146 97
868 936 -818
868 2005 -808
868 2586 -448
868 1023 -1019
868 1790 -96
868 153 -815
868 1507 504
868 2942 -590
868 2963 799
868 1078 95
868 1313 -166
868 1036 -209
868 691 786
868 1990 619
868 1779 -750
868 44 -689
868 1150 463
868 382 -86
868 980 -929
868 509 676
868 645 -1010
868 504 -554
868 3071 -651
868 695 -836
868 1420 -894
868 1131 572
868 1086 -813
868 340 -671
868 583 -805
868 660 168
868 347 -979
868 221 -289
868 1319 -165
868 237 -651
868 1336 540
868 349 -626
868 286 -892
868 976 -520
868 2682 -743
868 1169 -761
868 482 829
868 1285 -767
868 1360 0
868 220 -719
868 3082 -810
868 1199 -965
868 530 -579
868 171 -893
868 1804 -447
868 2961 -801
868 336 -761
868 1032 -788
868 2506 248
868 1085 193
868 540 449
868 841 -895
868 1549 102
868 209 -928
868 812 -996
868 296 -865
868 2313 -608
868 2139 -803
868 3017 -945
868 63 -401
868 99 -707
868 2573 207
868 1033 -537
868 933 -670
868 785 -796
868 581 522
868 2478 -883
868 1211 -844
868 81 292
869 621 -753
869 1461 -743
869 146 -544
869 428 137
869 822 616
869 1517 -400
869 115 555
869 825 -980
869 1747 -996
869 677 -344
869 931 -961
869 1347 68
869 2561 140
869 3146 -898
869 1879 -795
869 1477 -564
869 2707 -613
869 2805 666
869 496 -964
869 2490 -170
869 2882 -86
869 2476 488
869 122 -709
869 1285 -694
869 210 -894
869 1115 -616
869 1505 -562
869 1100 -279
869 1047 -36
869 100 -888
869 760 -668
869 544 162
869 3029 -482
869 1368 -557
869 941 -114
869 306 -584
869 1511 -548
869 1219 -807
869 1406 -258
869 851 588
869 1127 949
869 3016 654
869 1374 -867
870 757 -746
870 245 -426
870 449 -693
870 1089 -103
870 470 167
870 739 -798
870 821 -625
870 1268 932
870 2362 -583
870 70 -821
870 748 -848
870 454 -995
870 1827 -695
870 1449 555
870 835 258
870 2235 -651
870 510 -636
870 1323 647
870 1216 -620
870 2548 -754
870 1164 -1004
870 709 158
870 918 -760
870 1066 855
870 116 -976
870 1370 -763
870 441 -703
870 1347 -625
870 312 766
870 513 -889
870 1197 -808
870 410 -625
870 1472 -104
870 1324 619
870 1496 -1016
870 2675 -811
870 2419 -1020
870 759 -60
870 1557 -731
870 1360 -840
870 890 -445
870 2661 -739
870 565 -742
870 274 -763
870 796 -446
870 2428 -728
870 2797 -626
870 2738 -398
870 310 -203
870 640 -162
870 336 922
870 812 495
870 1253 -648
870 1861 53
870 2524 -839
870 1742 828
870 306 147
870 139 -800
870 978 -632
870 656 819
870 822 -850
870 61 -760
870 889 -970
870 901 929
870 555 -855
870 68 -473
870 1312 -963
870 1119 -543
870 2115 -1013
870 972 -895
870 1202 -738
870 1731 -842
870 368 -621
870 247 -954
870 621 708
870 1662 -878
871 818 -815
871 1169 -926
871 2308 -664
871 1536 -994
871 206 40
871 2493 -810
871 246 -391
871 532 -729
871 3121 -694
871 1882 -637
871 1363 -789
871 578 -923
871 604 -996
871 2521 -982
871 1542 -890
871 2039 396
871 722 -587
871 864 722
871 276 -952
871 3036 -711
871 1179 -691
871 1494 515
871 841 193
871 1639 -555
871 58 -786
871 1779 -957
871 1466 -604
871 1694 -440
871 815 -524
871 873 -578
871 355 -289
871 3165 479
871 2036 -222
871 1361 736
871 16 -856
871 1190 -523
871 871 85
871 734 834
871 2110 -709
871 348 521
871 568 -134
871 769 -879
871 937 -787
871 882 -72
871 927 907
871 217 165
871 1221 466
871 529 -594
871 280 -832
871 923 -644
871 1553 -983
871 2070 -12
871 1035 731
871 735 386
871 1233 -556
871 99 -245
871 1084 -799
871 104 -426
871 1174 -430
871 396 -804
871 2763 -1023
871 3094 840
871 1397 -707
871 1372 -909
871 212 362
871 1204 -772
871 701 -794
871 1258 -539
871 1855 -669
871 2505 -851
871 1184 -815
871 3150 -941
871 3039 -631
871 1834 -814
871 385 278
871 1141 -727
871 2667 -531
871 177 -806
871 377 -536
871 35 -452
871 1517 98
871 534 -917
871 82 -695
871 2318 -684
871 1878 707
871 11 -801
871 1630 313
871 1525 -256
871 737 110
871 120 -632
871 888 267
871 2074 -515
871 930 -665
871 2231 -636
871 510 -971
871 1564 758
871 87 -814
871 895 601
871 1228 -842
871 498 -557
871 543 -688
871 2968 -796
871 947 -934
871 1579 764
871 1178 869
871 780 -736
871 817 -1016
871 91 -834
871 2425 -622
871 2716 689
871 739 -181
871 2560 -841
871 1081 181
871 352 -549
871 361 -291
871 3134 -869
871 1565 -713
871 1384 -764
871 1352 -661
871 823 -696
871 1260 -767
871 1152 -975
871 358 -805
871 1697 -920
871 1216 -722
871 1983 83
871 2175 -992
871 2910 -125
871 931 641
871 466 308
871 627 -956
871 1462 -978
871 333 -947
871 468 -978
871 667 -582
871 1925 -800
871 920 -606
871 792 -777
871 2294 961
871 2827 -636
871 1291 -515
872 1866 -904
872 1813 199
872 1641 -767
872 693 -774
872 702 882
872 948 84
872 2957 -855
872 1271 -996
872 1404 -739
872 2542 -1003
872 1131 -188
872 485 10
872 1155 -947
872 2825 -317
872 51 334
872 970 1002
872 2344 -862
872 1040 955
872 344 239
872 85 -929
872 2716 -822
872 3094 106
872 1868 -102
872 1688 793
872 1524 501
872 674 -942
872 743 -728
872 356 -865
872 1572 216
872 1885 423
872 765 809
872 1340 -814
872 1255 141
872 290 -710
872 588 149
872 2195 673
872 1247 -535
872 2412 -679
872 640 -612
872 1761 459
872 1069 -731
872 2922 -696
872 506 -518
872 1481 -665
872 78 -711
872 1056 534
872 34 -901
872 406 -794
872 1491 -769
872 40 613
872 694 -551
872 2047 -411
872 1803 -554
872 1180 -550
872 2449 -786
872 455 -627
872 925 -680
872 470 -954
872 819 -523
872 2131 -57
872 763 -969
